protocol,town,weather,episode,seed,checkpoint_role,checkpoint_training_steps,calibrator_fitted,requested_npc,spawned_npc,requested_walkers,spawned_walkers,spawn_index,goal_index,route_length_m,steps,total_reward,success,terminal_reason,route_completion_pct,distance_km,collision,collision_type,off_route,timeout,stuck,red_light_events,intervention_rate,mean_cte_m,mean_abs_route_heading_rad,mean_speed_kmh,min_ttc_s,ttc_observed,mean_sigma_bar,mean_sigma_ale,mean_sigma_epi,mean_policy_entropy_proxy,local_infraction_score,local_driving_score,official_leaderboard_score,server_error
extended,Town02,night_rain_fog,11,53,source,497953,0,20,20,0,0,18,-1,500.43545264738594,4877,502.837335536093,1,goal,98.4463219288657,0.4923099929913508,0,none,0,0,0,2,0.6608570842731187,0.11952441386011857,0.12369705835175768,7.283141034163978,0.6589003192603355,1,0.8655101058117454,0.3484787914397068,7.583368861857831,2.122974917100105,0.5555555555555556,54.69240107159206,0,0
extended,Town02,night_rain_fog,12,54,source,497953,0,20,20,0,0,3,-1,500.9537476759032,1666,288.07765967915543,0,collision,23.463722600834238,0.11806048466122117,1,vehicle,0,0,0,0,0.6716686674669868,0.11138399746633747,0.11497939070577502,5.115923738606396,0.7402107608597311,1,0.9152529823179004,0.3146137500367388,4.212141387984112,2.3696705405237006,0.5882352941176471,13.80218976519661,0,0
extended,Town02,night_rain_fog,13,55,source,497953,0,20,20,0,0,57,-1,500.8748832337429,3849,332.69918469280816,1,goal,98.41132184837107,0.4939296654524267,0,none,0,0,0,0,0.6458820472850091,0.129505665500695,0.1974340367482788,9.263187172780798,0.6705864642097372,1,0.8067849636867654,0.2983791422854773,15.007416718343752,2.581427868774074,1.0,98.41132184837107,0,0
extended,Town02,night_rain_fog,14,56,source,497953,0,20,20,0,0,76,-1,500.37590302890914,4295,719.8871134493567,1,goal,98.41867055257406,0.49363563012811656,0,none,0,0,0,0,0.6295692665890571,0.08254448127210773,0.10697785702644669,8.288166017701442,0.951165365781048,1,0.8401082401572617,0.3707904004662084,6.089370719350634,2.1870925682665168,1.0,98.41867055257406,0,0
extended,Town02,night_rain_fog,15,57,source,497953,0,20,20,0,0,85,-1,499.81683600695305,4614,739.372072621065,1,goal,98.41570416526983,0.491525683958035,0,none,0,0,0,0,0.6456436931079323,0.07593760563543409,0.07755512052732191,7.679085452734795,0.6203139704892472,1,0.8829437979938253,0.4054640624486475,8.539108231919293,2.1519228164179274,1.0,98.41570416526983,0,0
extended,Town02,night_rain_fog,16,58,source,497953,0,20,20,0,0,87,-1,499.7675879071405,3864,517.6738255893116,1,goal,98.43694070358426,0.49332736315017367,0,none,0,0,0,0,0.5802277432712215,0.13600602531523484,0.18467515667795734,9.214044056401324,0.8489307063203325,1,0.86744292449075,0.38086084028856354,8.2529692908537,2.2860811503592484,1.0,98.43694070358426,0,0
extended,Town02,night_rain_fog,17,59,source,497953,0,20,20,0,0,94,-1,500.6294899901793,5207,904.7812688462449,1,goal,98.42266519498942,0.49290706297247816,0,none,0,0,0,0,0.699058959093528,0.11091499118855094,0.15900675266518055,6.834777606524659,1.0743301011302793,1,0.8773933275489539,0.3367619784987085,19.415088387575004,2.226709262169046,1.0,98.42266519498942,0,0
extended,Town02,night_rain_fog,18,60,source,497953,0,20,20,0,0,56,-1,500.6872872837705,4652,464.2449345022451,1,goal,98.44946892067011,0.49345833497617797,0,none,0,0,0,1,0.662725709372313,0.0988353998281497,0.12273403446861128,7.653368770703778,0.7149490085802034,1,0.8765210646267914,0.36241890877639027,16.51009910366556,2.2047422042153357,0.7142857142857143,70.32104922905009,0,0
extended,Town02,night_rain_fog,19,61,source,497953,0,20,20,0,0,58,-1,499.2094941331905,5199,786.3005135575544,1,goal,98.42761738886031,0.49249148101797646,0,none,0,0,0,0,0.706866705135603,0.11079427887624511,0.11739989052082822,6.835039622453229,0.7478404634427808,1,0.8943519474027432,0.3458908613248843,12.695302684702131,2.3823178881497356,1.0,98.42761738886031,0,0
extended,Town02,night_rain_fog,20,62,source,497953,0,20,20,0,0,55,-1,499.4980335875725,6073,1203.0957313315575,1,goal,98.42597945686308,0.49317815813154425,0,none,0,0,0,0,0.7459245842252593,0.07667201943168389,0.09679496071494904,5.858114658446899,0.9097040895999443,1,0.868907552514892,0.3068149544528067,17.37669957345786,2.3967166171226237,1.0,98.42597945686308,0,0
