protocol,town,weather,episode,seed,checkpoint_role,checkpoint_training_steps,calibrator_fitted,requested_npc,spawned_npc,requested_walkers,spawned_walkers,spawn_index,goal_index,route_length_m,steps,total_reward,success,terminal_reason,route_completion_pct,distance_km,collision,collision_type,off_route,timeout,stuck,red_light_events,intervention_rate,mean_cte_m,mean_abs_route_heading_rad,mean_speed_kmh,min_ttc_s,ttc_observed,mean_sigma_bar,mean_sigma_ale,mean_sigma_epi,mean_policy_entropy_proxy,local_infraction_score,local_driving_score,official_leaderboard_score,server_error
extended,Town04,night_rain_fog,11,53,source,497953,0,20,20,0,0,58,-1,499.69767682943035,2549,174.69224918985987,1,goal,98.41447642195257,0.4919252349165033,0,none,0,0,0,0,0.19929384072185172,0.06289146051712975,0.030618247499241014,13.906961158857982,2.157833069391545,1,0.8332760642677627,0.5840330201417804,2.8368359867613266,1.827184704108629,1.0,98.41447642195257,0,0
extended,Town04,night_rain_fog,12,54,source,497953,0,20,20,0,0,207,-1,500.97771757063106,2729,295.07999629496345,1,goal,98.42280750715544,0.4935738704640435,0,none,0,0,0,0,0.1619640894100403,0.10067561961567205,0.03239517748514811,13.030721106399376,0.7755424562204513,1,0.9575534286779465,0.6825972697474049,2.7105504302240564,1.423955264066156,1.0,98.42280750715544,0,0
extended,Town04,night_rain_fog,13,55,source,497953,0,20,20,0,0,265,-1,500.58405062745925,2258,97.09827931429912,1,goal,98.42501617793627,0.4929159091245038,0,none,0,0,0,0,0.06288751107174491,0.09244169481029695,0.03395631840185578,15.726857710759608,1.562109899801114,1,0.8457126567541128,0.594837270155747,1.452152413496726,1.943511163771311,1.0,98.42501617793627,0,0
extended,Town04,night_rain_fog,14,56,source,497953,0,20,20,0,0,305,-1,500.2761195447617,2355,19.803482877676103,1,goal,98.40416443956221,0.492236833290441,0,none,0,0,0,0,0.08959660297239914,0.0611957221562421,0.034016203147299584,15.065721156307319,1.1581881012304613,1,0.8688415293860587,0.6498461048947272,3.0056360431288365,1.7001314789120052,1.0,98.40416443956221,0,0
extended,Town04,night_rain_fog,15,57,source,497953,0,20,20,0,0,173,-1,500.23602850132676,4987,700.1895066315386,1,goal,98.4296420370277,0.4927737428492234,0,none,0,0,0,0,0.6384599959895729,0.08378554259992557,0.12167852026197842,7.1271748315027335,0.9407362032559043,1,0.91561472770301,0.33217895761242794,14.567807376689885,2.4070510957961524,1.0,98.4296420370277,0,0
extended,Town04,night_rain_fog,16,58,source,497953,0,20,20,0,0,183,-1,500.39326160693054,4664,376.5558949795055,1,goal,98.4431533859231,0.4928341778254339,0,none,0,0,0,0,0.6421526586620926,0.18562836909008867,0.2657300515409584,7.625076126138662,0.667866522799882,1,0.8787932156283236,0.4302965058956302,9.730897812150781,2.259088558242313,1.0,98.4431533859231,0,0
extended,Town04,night_rain_fog,17,59,source,497953,0,20,20,0,0,303,-1,499.3174004646373,2154,-83.86494222266096,1,goal,98.40331624264627,0.4911834782884356,0,none,0,0,0,0,0.03574744661095636,0.08676369253367053,0.034241913894639514,16.438564384113583,1.2424540061161826,1,0.8939431870188443,0.7430492364624195,1.4052003678621874,1.559219221412416,1.0,98.40331624264627,0,0
extended,Town04,night_rain_fog,18,60,source,497953,0,20,20,0,0,282,-1,500.8322188731839,2165,-19.43707311138061,1,goal,98.43652941021027,0.49302857655024523,0,none,0,0,0,0,0.047113163972286376,0.05581486712725045,0.032508002976628966,16.41244395225553,1.3878105471861264,1,0.7344413917141753,0.5770668402004462,1.7334299931580128,2.0210586714964816,1.0,98.43652941021027,0,0
extended,Town04,night_rain_fog,19,61,source,497953,0,20,20,0,0,319,-1,501.03610170286083,3012,343.5171788404675,1,goal,98.41030384649339,0.4934206638344552,0,none,0,0,0,0,0.2104913678618858,0.08889106024322695,0.05234495282753474,11.800922178088612,4.8027746461473715,1,0.9763094813898107,0.688766339385652,5.004205501709934,1.5049359065048882,1.0,98.41030384649339,0,0
extended,Town04,night_rain_fog,20,62,source,497953,0,20,20,0,0,287,-1,499.7499272390634,3114,245.1836727636138,1,goal,98.42104097944481,0.49199062737262017,0,none,0,0,0,0,0.38856775850995506,0.12397740568135214,0.12192660185711239,11.393972499506074,2.033320691640553,1,0.9011718003927475,0.650596278849403,15.256024447748558,1.6353093947097899,1.0,98.42104097944481,0,0
